id,alias,name_JP,name,altname_JP,altname,aliasParent,aliasRef,aliasMtp,parentFactor,lvFactor,encFactor,encSlot,mtp,LV,chance,value,cost,geneSlot,sort,target,proc,type,group,category,categorySub,abilityType,tag,thing,eleP,cooldown,charge,radius,max,req,idTrainer,partySkill,tagTrainer,levelBonus_JP,levelBonus,foodEffect,***,langAct,detail_JP,detail,textPhase_JP,textPhase,textExtra_JP,textExtra,textInc_JP,textInc,textDec_JP,textDec,textAlt_JP,textAlt,adjective_JP,adjective
51103,bit_Darkness,ビット,Bit,,,MAG,eleDarkness,,5,100,100,,1,15,150,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51203,flare_Darkness,フレア,Flare,,,MAG,eleDarkness,,5,100,100,,1,32,150,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50104,ball_Mind,渦,Ball,,,CHA,eleMind,,5,100,100,,1,15,500,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50204,breathe_Mind,吐息,Breath,,,CHA,eleMind,,5,100,100,,1,10,500,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50304,bolt_Mind,光線,Bolt,,,CHA,eleMind,,5,100,100,,1,5,500,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50404,hand_Mind,手,Hand,,,CHA,eleMind,,5,100,100,,1,2,600,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50504,arrow_Mind,矢,Arrow,,,CHA,eleMind,,5,100,100,,1,1,1500,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50604,funnel_Mind,具象,Funnel,,,CHA,eleMind,,5,100,100,,1,15,150,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50704,miasma_Mind,瘴気,Miasma,,,CHA,eleMind,,5,100,100,,1,12,400,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50804,weapon_Mind,唄,Intonation,,,CHA,eleMind,,5,100,100,,1,12,200,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50904,puddle_Mind,海,Sea,,,CHA,eleMind,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51004,sword_Mind,剣,Sword,,,CHA,eleMind,,5,100,100,,1,13,700,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51104,bit_Mind,ビット,Bit,,,CHA,eleMind,,5,100,100,,1,15,150,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51204,flare_Mind,フレア,Flare,,,CHA,eleMind,,5,100,100,,1,32,150,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50105,ball_Poison,渦,Ball,,,DEX,elePoison,,5,100,100,,1,15,500,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50205,breathe_Poison,吐息,Breath,,,DEX,elePoison,,5,100,100,,1,10,500,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50305,bolt_Poison,光線,Bolt,,,DEX,elePoison,,5,100,100,,1,5,500,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50405,hand_Poison,手,Hand,,,DEX,elePoison,,5,100,100,,1,2,600,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50505,arrow_Poison,矢,Arrow,,,DEX,elePoison,,5,100,100,,1,1,1500,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50605,funnel_Poison,具象,Funnel,,,DEX,elePoison,,5,100,100,,1,15,150,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50705,miasma_Poison,瘴気,Miasma,,,DEX,elePoison,,5,100,100,,1,12,400,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50805,weapon_Poison,唄,Intonation,,,DEX,elePoison,,5,100,100,,1,12,200,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50905,puddle_Poison,海,Sea,,,DEX,elePoison,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51005,sword_Poison,剣,Sword,,,DEX,elePoison,,5,100,100,,1,13,700,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51105,bit_Poison,ビット,Bit,,,DEX,elePoison,,5,100,100,,1,15,150,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51205,flare_Poison,フレア,Flare,,,DEX,elePoison,,5,100,100,,1,32,150,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50106,ball_Nether,渦,Ball,,,END,eleNether,,5,100,100,,1,15,500,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50206,breathe_Nether,吐息,Breath,,,END,eleNether,,5,100,100,,1,10,500,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50306,bolt_Nether,光線,Bolt,,,END,eleNether,,5,100,100,,1,5,500,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50406,hand_Nether,手,Hand,,,END,eleNether,,5,100,100,,1,2,600,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50506,arrow_Nether,矢,Arrow,,,END,eleNether,,5,100,100,,1,1,1500,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50606,funnel_Nether,具象,Funnel,,,END,eleNether,,5,100,100,,1,15,150,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50706,miasma_Nether,瘴気,Miasma,,,END,eleNether,,5,100,100,,1,12,400,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50806,weapon_Nether,唄,Intonation,,,END,eleNether,,5,100,100,,1,12,200,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50906,puddle_Nether,海,Sea,,,END,eleNether,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51006,sword_Nether,剣,Sword,,,END,eleNether,,5,100,100,,1,13,700,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51106,bit_Nether,ビット,Bit,,,END,eleNether,,5,100,100,,1,15,150,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51206,flare_Nether,フレア,Flare,,,END,eleNether,,5,100,100,,1,32,150,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50107,ball_Sound,渦,Ball,,,PER,eleSound,,5,100,100,,1,15,500,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50207,breathe_Sound,吐息,Breath,,,PER,eleSound,,5,100,100,,1,10,500,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50307,bolt_Sound,光線,Bolt,,,PER,eleSound,,5,100,100,,1,5,500,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50407,hand_Sound,手,Hand,,,PER,eleSound,,5,100,100,,1,2,600,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50507,arrow_Sound,矢,Arrow,,,PER,eleSound,,5,100,100,,1,1,1500,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50607,funnel_Sound,具象,Funnel,,,PER,eleSound,,5,100,100,,1,15,150,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50707,miasma_Sound,瘴気,Miasma,,,PER,eleSound,,5,100,100,,1,12,400,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50807,weapon_Sound,唄,Intonation,,,PER,eleSound,,5,100,100,,1,12,200,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50907,puddle_Sound,海,Sea,,,PER,eleSound,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51007,sword_Sound,剣,Sword,,,PER,eleSound,,5,100,100,,1,13,700,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51107,bit_Sound,ビット,Bit,,,PER,eleSound,,5,100,100,,1,15,150,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51207,flare_Sound,フレア,Flare,,,PER,eleSound,,5,100,100,,1,32,150,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50108,ball_Nerve,渦,Ball,,,LER,eleNerve,,5,100,100,,1,15,750,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50208,breathe_Nerve,吐息,Breath,,,LER,eleNerve,,5,100,100,,1,10,750,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50308,bolt_Nerve,光線,Bolt,,,LER,eleNerve,,5,100,100,,1,5,750,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50408,hand_Nerve,手,Hand,,,LER,eleNerve,,5,100,100,,1,2,900,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50508,arrow_Nerve,矢,Arrow,,,LER,eleNerve,,5,100,100,,1,1,2250,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50608,funnel_Nerve,具象,Funnel,,,LER,eleNerve,,5,100,100,,1,15,225,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50708,miasma_Nerve,瘴気,Miasma,,,LER,eleNerve,,5,100,100,,1,12,600,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50808,weapon_Nerve,唄,Intonation,,,LER,eleNerve,,5,100,100,,1,12,300,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50908,puddle_Nerve,海,Sea,,,LER,eleNerve,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51008,sword_Nerve,剣,Sword,,,LER,eleNerve,,5,100,100,,1,13,1050,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51108,bit_Nerve,ビット,Bit,,,LER,eleNerve,,5,100,100,,1,15,225,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51208,flare_Nerve,フレア,Flare,,,LER,eleNerve,,5,100,100,,1,32,225,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50109,ball_Holy,渦,Ball,,,WIL,eleHoly,,5,100,100,,1,15,250,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50209,breathe_Holy,吐息,Breath,,,WIL,eleHoly,,5,100,100,,1,10,250,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50309,bolt_Holy,光線,Bolt,,,WIL,eleHoly,,5,100,100,,1,5,250,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50409,hand_Holy,手,Hand,,,WIL,eleHoly,,5,100,100,,1,2,300,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50509,arrow_Holy,矢,Arrow,,,WIL,eleHoly,,5,100,100,,1,1,750,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50609,funnel_Holy,具象,Funnel,,,WIL,eleHoly,,5,100,100,,1,15,75,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50709,miasma_Holy,瘴気,Miasma,,,WIL,eleHoly,,5,100,100,,1,12,200,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
